,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,Category,isWeekend,label
34854,2000,1,4.921318,creditcard,0.0,food,0.0,0
34855,2000,1,4.886641,creditcard,0.003472222,shopping,1.0,0
34856,13,1,3.575983,paypal,0.308333333,electronics,1.0,0
34857,2000,1,4.921318,paypal,469.9680556,food,0.0,0
34858,653,1,4.921349,creditcard,550.7590278,shopping,1.0,0
34859,2000,1,4.505662,creditcard,977.1166667,electronics,1.0,0
34860,271,1,4.921349,paypal,0.0,food,1.0,0
34861,113,1,4.742303,creditcard,0.0,electronics,1.0,0
34862,348,1,4.461622,paypal,116.5888889,food,0.0,0
34863,2000,1,4.965339,creditcard,852.3993056,shopping,1.0,0
34864,914,1,5.034622,paypal,0.001388889,electronics,0.0,0
34865,1279,1,4.742303,creditcard,0.0,food,1.0,0
34866,2,1,4.921318,creditcard,0.001388889,shopping,0.0,0
34867,2000,1,4.836982,creditcard,207.9763889,electronics,1.0,0
34868,18,1,4.836982,storecredit,0.0,food,1.0,0
34869,57,1,4.921318,creditcard,56.41527778,shopping,1.0,0
34870,2000,1,4.921318,creditcard,857.8222222,electronics,1.0,0
34871,159,1,4.836982,paypal,157.8048611,food,1.0,0
34872,123,1,5.034622,creditcard,105.4673611,shopping,1.0,0
34873,182,1,5.034622,creditcard,181.7319444,electronics,1.0,0
34874,1,1,4.836982,creditcard,0.0,food,undefined,1
34875,15,1,4.52458,creditcard,0.113194444,shopping,1.0,0
34876,1044,1,4.921349,creditcard,0.0,electronics,0.0,0
34877,297,1,4.895263,creditcard,0.0,food,1.0,0
34878,3,1,4.057414,creditcard,2.638194444,shopping,0.0,0
34879,130,1,4.745402,creditcard,0.0,electronics,0.0,0
34880,506,1,4.836982,paypal,126.1173611,food,1.0,0
34881,886,1,5.017904,creditcard,728.9319444,shopping,0.0,0
34882,83,1,5.034622,creditcard,0.004166667,electronics,0.0,0
34883,48,1,4.895263,storecredit,0.001388889,food,0.0,0
34884,91,1,4.886641,paypal,0.000694444,shopping,1.0,0
34885,137,1,4.895263,creditcard,0.0,electronics,1.0,0
34886,1672,1,4.921349,paypal,176.9152778,food,1.0,0
34887,253,1,4.895263,creditcard,0.0,shopping,1.0,0
34888,2000,1,4.745402,storecredit,0.688888889,electronics,0.0,0
34889,1935,1,4.748314,creditcard,0.318055556,food,1.0,0
34890,4,1,5.034622,creditcard,3.061805556,shopping,1.0,0
34891,615,1,2.94894,creditcard,523.4972222,electronics,0.0,0
34892,1288,1,4.962055,storecredit,0.0,food,1.0,0
34893,1402,1,4.748314,creditcard,0.0,shopping,1.0,0
34894,2000,1,4.876771,storecredit,0.0,electronics,0.0,0
34895,178,1,4.52458,paypal,0.001388889,food,1.0,0
34896,158,1,4.962055,creditcard,126.1555556,shopping,0.0,0
34897,139,1,4.52458,creditcard,138.3451389,electronics,0.0,0
34898,2000,1,4.52458,paypal,880.4819444,food,0.0,0
34899,44,1,5.034622,paypal,43.17013889,shopping,0.0,0
34900,544,1,4.836982,creditcard,273.9194444,electronics,1.0,0
34901,1359,1,4.836982,creditcard,0.0,food,0.0,0
34902,1928,1,4.962055,paypal,454.7743056,shopping,1.0,0
34903,2000,1,4.921349,creditcard,126.1020833,electronics,0.0,0
34904,82,1,4.836982,creditcard,81.83680556,food,1.0,0
34905,3,1,5.034622,creditcard,2.397222222,shopping,0.0,0
34906,1506,1,4.895263,paypal,0.006944444,electronics,1.0,0
34907,133,1,4.745402,paypal,0.0,food,0.0,0
34908,2000,1,4.52458,creditcard,0.873611111,shopping,1.0,0
34909,2000,1,4.748314,creditcard,60.69236111,electronics,0.0,0
34910,752,1,4.886641,creditcard,0.000694444,food,1.0,0
34911,2000,5,5.017904,creditcard,981.3465278,shopping,1.0,0
34912,705,1,4.921349,creditcard,7.729861111,electronics,0.0,0
34913,2000,1,4.886641,creditcard,0.0,food,1.0,0
34914,1975,1,4.748314,creditcard,0.0,shopping,1.0,0
34915,3,1,5.017904,creditcard,2.058333333,electronics,0.0,0
34916,2000,1,4.876771,paypal,1.863194444,food,0.0,0
34917,1265,1,5.040929,creditcard,218.2166667,shopping,0.0,0
34918,33,1,4.965339,creditcard,32.85763889,electronics,0.0,0
34919,765,1,4.836982,paypal,337.6270833,food,0.0,0
34920,82,1,5.017904,paypal,1.8375,shopping,1.0,0
34921,160,1,4.962055,creditcard,159.2229167,electronics,1.0,0
34922,2000,1,4.461622,paypal,0.000694444,food,0.0,0
34923,1072,1,4.836982,creditcard,902.9979167,shopping,0.0,0
34924,2,1,4.52458,creditcard,0.0,electronics,0.0,0
34925,117,1,4.748314,creditcard,0.0,food,0.0,0
34926,2,1,4.52458,paypal,0.0,shopping,0.0,0
34927,12,1,3.066058,creditcard,0.020138889,electronics,1.0,0
34928,546,1,4.962055,creditcard,471.5868056,food,0.0,0
34929,1273,1,4.886641,creditcard,0.0,shopping,1.0,0
34930,39,1,4.876771,paypal,0.0,electronics,0.0,0
34931,1669,1,5.034622,creditcard,0.000694444,food,1.0,0
34932,2000,1,4.895263,creditcard,393.7868056,shopping,1.0,0
34933,5,1,4.965339,creditcard,4.877083333,electronics,1.0,0
34934,27,1,4.745402,creditcard,26.62361111,food,0.0,0
34935,36,1,5.017904,creditcard,0.328472222,shopping,0.0,0
34936,1248,1,4.921349,creditcard,811.1965278,electronics,1.0,0
34937,1446,1,5.034622,paypal,4.002083333,food,1.0,0
34938,2000,1,5.034622,creditcard,152.8291667,shopping,1.0,0
34939,215,1,2.94894,paypal,214.3506944,electronics,0.0,0
34940,6,1,4.962055,creditcard,0.0,food,1.0,0
34941,34,1,4.876771,creditcard,0.0,shopping,0.0,0
34942,1232,1,4.895263,paypal,0.002777778,electronics,1.0,0
34943,1363,1,4.461622,creditcard,537.3013889,food,1.0,0
34944,963,1,4.876771,creditcard,213.9527778,shopping,0.0,0
34945,372,1,4.965339,creditcard,371.0520833,electronics,0.0,0
34946,1982,1,4.057414,creditcard,3.869444444,food,1.0,0
34947,196,1,4.886641,creditcard,195.5569444,shopping,1.0,0
34948,238,1,3.954522,creditcard,237.9930556,electronics,1.0,0
34949,160,1,4.895263,creditcard,0.0,food,0.0,0
34950,1322,1,4.742303,creditcard,500.5423611,shopping,1.0,0
34951,2000,1,4.965339,creditcard,0.0,electronics,0.0,0
34952,2000,1,4.745402,creditcard,561.7715278,food,1.0,0
34953,1344,1,5.017904,creditcard,758.99375,shopping,1.0,0
34954,2000,1,4.895263,creditcard,0.0,electronics,1.0,0
34955,241,1,4.886641,creditcard,76.84930556,food,1.0,0
34956,906,5,4.52458,creditcard,874.1472222,shopping,1.0,0
34957,2000,1,4.886641,creditcard,0.0,electronics,0.0,0
34958,5,1,4.52458,creditcard,4.591666667,food,1.0,0
34959,82,1,4.745402,creditcard,0.0,shopping,1.0,0
34960,1282,1,4.52458,creditcard,0.0,electronics,0.0,0
34961,2,1,4.836982,creditcard,0.954861111,food,1.0,0
34962,1513,1,4.461622,paypal,0.336805556,shopping,1.0,0
34963,60,1,4.895263,creditcard,59.95486111,electronics,1.0,0
34964,2000,1,4.921318,paypal,626.9451389,food,0.0,0
34965,1977,1,4.921318,creditcard,0.0,shopping,1.0,0
34966,2000,1,4.886641,paypal,0.0,electronics,0.0,0
34967,2000,1,4.962055,creditcard,0.0,food,1.0,0
34968,775,1,4.876771,creditcard,49.90277778,shopping,1.0,0
34969,12,1,5.017904,creditcard,11.96944444,electronics,1.0,0
34970,190,1,5.040929,creditcard,0.000694444,food,0.0,0
34971,255,1,4.895263,creditcard,0.0,shopping,0.0,0
34972,2000,1,4.52458,creditcard,248.475,electronics,0.0,0
34973,2000,1,4.748314,creditcard,0.0,food,1.0,0
34974,556,1,5.017904,creditcard,0.0,shopping,1.0,0
34975,467,1,4.745402,creditcard,66.61875,electronics,0.0,0
34976,2000,1,4.876771,creditcard,0.0,food,0.0,0
34977,238,1,4.836982,creditcard,0.0,shopping,0.0,0
34978,633,1,5.017904,creditcard,600.2354167,electronics,1.0,0
34979,39,1,4.748314,paypal,0.0,food,0.0,0
34980,2,1,4.748314,creditcard,1.002777778,shopping,0.0,0
34981,131,1,4.886641,creditcard,0.0,food,0.0,0
34982,148,1,4.52458,paypal,147.0479167,shopping,1.0,0
34983,1573,1,4.886641,creditcard,372.9701389,electronics,0.0,0
34984,545,1,3.575983,creditcard,3.15,food,1.0,0
34985,1340,1,4.876771,creditcard,242.8388889,shopping,0.0,0
34986,2000,1,5.017904,creditcard,0.0,electronics,0.0,0
34987,2000,1,4.876771,paypal,521.3319444,food,0.0,0
34988,2000,1,5.034622,creditcard,545.9166667,shopping,1.0,0
34989,1022,1,4.886641,creditcard,287.6076389,electronics,0.0,0
34990,35,1,4.461622,paypal,0.0,food,1.0,0
34991,2000,1,5.034622,creditcard,0.018055556,shopping,1.0,0
34992,209,1,4.965339,paypal,0.0,electronics,0.0,0
34993,1083,1,4.745402,paypal,0.000694444,food,1.0,0
34994,12,1,5.017904,paypal,0.001388889,shopping,0.0,0
34995,1363,1,3.483951,creditcard,652.3055556,electronics,1.0,0
34996,2000,1,3.575983,creditcard,0.0,food,0.0,0
34997,70,1,3.954522,paypal,69.88611111,shopping,1.0,0
34998,34,1,5.034622,creditcard,33.09305556,electronics,1.0,0
34999,2000,1,4.921349,creditcard,276.4340278,food,1.0,0
35000,2000,1,5.040929,creditcard,0.003472222,shopping,1.0,0
35001,70,1,5.034622,paypal,18.92986111,electronics,1.0,0
35002,26,1,4.057414,creditcard,0.009722222,food,1.0,0
35003,164,1,4.836982,paypal,0.0,shopping,1.0,0
35004,278,1,4.057414,creditcard,0.002083333,electronics,0.0,0
35005,1607,1,4.876771,paypal,0.0,food,1.0,0
35006,2,1,2.596228,creditcard,1.765277778,shopping,0.0,0
35007,942,1,4.921318,creditcard,0.0,electronics,0.0,0
35008,2000,1,4.057414,storecredit,395.6041667,food,1.0,0
35009,2000,1,4.895263,paypal,1.488194444,shopping,0.0,0
35010,2000,1,5.034622,creditcard,0.001388889,electronics,0.0,0
35011,1383,5,5.040929,paypal,727.0569444,food,0.0,0
35012,2000,1,4.962055,storecredit,3.933333333,shopping,0.0,0
35013,802,1,4.886641,paypal,270.1256944,electronics,1.0,0
35014,1392,1,4.745402,creditcard,0.006944444,food,1.0,0
35015,627,1,4.895263,paypal,626.6465278,shopping,0.0,0
35016,154,1,4.461622,paypal,153.9743056,electronics,1.0,0
35017,1589,1,4.748314,creditcard,1366.786806,food,1.0,0
35018,173,1,3.066058,paypal,0.0,electronics,1.0,0
35019,96,1,4.895263,storecredit,0.0,food,1.0,0
35020,2000,1,4.742303,creditcard,16.60069444,shopping,1.0,0
35021,2000,1,5.034622,creditcard,306.3208333,electronics,1.0,0
35022,86,1,4.748314,creditcard,0.002777778,food,1.0,0
35023,2000,1,4.965339,creditcard,0.0,shopping,1.0,0
35024,2000,1,4.745402,paypal,620.5715278,electronics,1.0,0
35025,2000,1,4.742303,creditcard,0.000694444,food,0.0,0
35026,964,1,4.745402,paypal,0.047222222,shopping,1.0,0
35027,2000,1,4.921318,creditcard,2.143055556,electronics,1.0,0
35028,568,1,4.886641,creditcard,0.0,food,0.0,0
35029,2000,1,4.742303,creditcard,87.51666667,shopping,1.0,0
35030,1071,5,3.575983,creditcard,152.5555556,electronics,0.0,0
35031,3,1,4.748314,creditcard,0.000694444,food,0.0,0
35032,2000,1,5.034622,creditcard,0.0,shopping,0.0,0
35033,12,1,4.748314,creditcard,11.88402778,electronics,0.0,0
35034,2000,1,4.057414,creditcard,3.402777778,food,1.0,0
35035,2000,1,4.748314,creditcard,562.8743056,shopping,1.0,0
35036,1900,1,5.034622,paypal,0.0,electronics,0.0,0
35037,29,1,5.040929,creditcard,0.009027778,food,1.0,0
35038,655,1,4.52458,creditcard,0.0,shopping,0.0,0
35039,2000,2,4.876771,creditcard,0.001388889,electronics,0.0,0
35040,42,1,4.886641,creditcard,0.0,food,1.0,0
35041,2000,1,4.921318,paypal,589.8263889,shopping,0.0,0
35042,1284,5,5.017904,creditcard,25.54236111,electronics,0.0,0
35043,128,1,4.921318,creditcard,127.2715278,food,0.0,0
35044,1801,1,4.921318,creditcard,0.0,shopping,1.0,0
35045,859,1,4.836982,creditcard,0.0,electronics,1.0,0
35046,1163,1,4.745402,creditcard,0.0,food,1.0,0
35047,34,1,4.921318,creditcard,0.0,shopping,1.0,0
35048,1626,1,4.461622,creditcard,147.1722222,electronics,0.0,0
35049,1830,1,4.895263,creditcard,0.005555556,food,1.0,0
35050,2000,1,4.748314,creditcard,1.8625,shopping,0.0,0
35051,2,1,4.921349,creditcard,1.779166667,electronics,1.0,0
35052,183,1,4.748314,creditcard,0.0,food,1.0,0
35053,101,1,4.921349,storecredit,0.000694444,shopping,0.0,0
35054,1049,1,4.836982,creditcard,252.6305556,electronics,1.0,0
35055,1453,1,3.066058,creditcard,113.0895833,food,0.0,0
35056,2000,1,5.017904,paypal,292.9444444,shopping,1.0,0
35057,37,1,4.965339,creditcard,0.0,electronics,0.0,0
35058,3,1,4.836982,creditcard,0.502083333,food,0.0,0
35059,6,1,4.886641,paypal,5.910416667,shopping,0.0,0
35060,2000,1,4.886641,paypal,0.0,electronics,0.0,0
35061,1286,1,4.921349,creditcard,0.0,food,1.0,0
35062,52,1,5.034622,creditcard,51.23055556,shopping,1.0,0
35063,1103,1,4.876771,creditcard,0.0,electronics,1.0,0
35064,255,1,4.748314,creditcard,0.0,food,0.0,0
35065,5,1,3.954522,creditcard,4.416666667,shopping,0.0,0
35066,44,1,4.886641,storecredit,0.0,electronics,0.0,0
35067,1177,1,4.505662,paypal,0.0,food,0.0,0
35068,2000,1,4.965339,creditcard,928.1118056,shopping,0.0,0
35069,937,1,5.017904,creditcard,226.0381944,electronics,1.0,0
35070,1359,1,4.965339,creditcard,899.0048611,food,1.0,0
35071,94,1,4.836982,paypal,0.079166667,shopping,0.0,0
35072,766,1,5.040929,creditcard,320.4180556,electronics,1.0,0
35073,2000,1,4.52458,creditcard,0.009027778,food,0.0,0
35074,3,3,4.745402,creditcard,0.001388889,shopping,1.0,0
35075,435,1,4.748314,creditcard,0.0,electronics,0.0,0
35076,7,1,4.876771,creditcard,0.0,food,1.0,0
35077,2000,1,4.965339,paypal,174.9444444,shopping,1.0,0
35078,86,1,4.965339,creditcard,85.26111111,electronics,0.0,0
35079,2000,1,5.017904,creditcard,929.45625,food,1.0,0
35080,1157,1,4.921318,creditcard,646.3777778,shopping,1.0,0
35081,909,1,4.748314,creditcard,0.0,electronics,1.0,0
35082,1581,1,4.461622,creditcard,339.41875,food,0.0,0
35083,2000,1,4.505662,paypal,385.4673611,shopping,0.0,0
35084,2000,1,4.921318,creditcard,0.0,electronics,1.0,0
35085,2000,1,5.034622,creditcard,0.002083333,food,0.0,0
35086,109,1,4.748314,storecredit,0.0,shopping,0.0,0
35087,217,1,3.954522,paypal,0.0,electronics,1.0,0
35088,1590,1,4.745402,creditcard,549.4534722,food,1.0,0
35089,1798,1,4.505662,paypal,150.9270833,shopping,1.0,0
35090,2000,1,5.040929,creditcard,0.0,electronics,1.0,0
35091,2000,1,4.876771,paypal,179.4944444,food,1.0,0
35092,2000,1,4.742303,creditcard,214.5604167,shopping,1.0,0
35093,1,1,4.461622,creditcard,0.000694444,electronics,undefined,1
35094,12,1,4.836982,paypal,0.006944444,food,0.0,0
35095,1316,1,4.876771,creditcard,0.0,shopping,0.0,0
35096,2000,1,4.921349,creditcard,466.9201389,electronics,0.0,0
35097,8,1,3.483951,paypal,0.0,food,1.0,0
35098,2,1,5.040929,paypal,1.30625,shopping,1.0,0
35099,866,1,4.52458,paypal,41.8625,electronics,0.0,0
35100,2000,1,5.034622,creditcard,0.0,food,0.0,0
35101,2000,1,4.965339,creditcard,0.3,shopping,1.0,0
35102,43,2,4.965339,creditcard,41.94166667,electronics,0.0,0
35103,108,1,5.040929,storecredit,0.0,food,1.0,0
35104,1979,1,4.742303,creditcard,745.5881944,shopping,1.0,0
35105,369,1,5.034622,creditcard,0.0,electronics,1.0,0
35106,1844,1,4.965339,paypal,562.9854167,food,0.0,0
35107,2000,1,4.876771,creditcard,557.8847222,shopping,0.0,0
35108,544,2,4.886641,storecredit,0.5875,electronics,1.0,0
35109,981,1,5.034622,storecredit,0.0,food,0.0,0
35110,2000,1,4.962055,creditcard,0.0,shopping,0.0,0
35111,887,1,4.057414,paypal,0.000694444,food,0.0,0
35112,2000,1,4.742303,creditcard,0.0,shopping,0.0,0
35113,1032,1,5.017904,paypal,0.004166667,electronics,1.0,0
35114,1604,1,4.742303,paypal,0.0,food,1.0,0
35115,1241,1,4.921318,creditcard,1105.391667,shopping,0.0,0
35116,2000,1,4.52458,creditcard,91.16805556,electronics,1.0,0
35117,20,1,4.836982,creditcard,19.90902778,food,1.0,0
35118,195,1,4.895263,creditcard,0.0,electronics,0.0,0
35119,6,1,4.921318,creditcard,5.871527778,food,0.0,0
35120,2000,1,4.057414,paypal,459.1743056,shopping,0.0,0
35121,79,1,4.748314,paypal,78.84930556,electronics,1.0,0
35122,1195,1,4.965339,creditcard,35.98958333,food,1.0,0
35123,2000,1,4.745402,creditcard,0.576388889,shopping,1.0,0
35124,2000,1,4.965339,creditcard,301.2625,electronics,1.0,0
35125,93,1,4.836982,creditcard,0.0,food,0.0,0
35126,1102,1,4.748314,creditcard,462.7326389,shopping,0.0,0
35127,7,1,4.52458,creditcard,0.008333333,electronics,1.0,0
35128,2000,1,4.876771,creditcard,191.0791667,food,0.0,0
35129,169,1,5.040929,creditcard,0.024305556,shopping,0.0,0
35130,2000,1,4.52458,creditcard,0.0,electronics,1.0,0
35131,2000,1,4.921349,paypal,740.8041667,food,1.0,0
35132,2000,1,4.836982,creditcard,0.023611111,shopping,1.0,0
35133,872,1,4.921318,creditcard,0.0,electronics,1.0,0
35134,20,1,4.52458,creditcard,19.90833333,food,1.0,0
35135,1396,1,4.921318,creditcard,0.01875,shopping,1.0,0
35136,2000,1,5.017904,creditcard,0.000694444,electronics,0.0,0
35137,60,1,4.461622,creditcard,0.0,food,1.0,0
35138,143,1,4.962055,creditcard,0.000694444,shopping,1.0,0
35139,153,1,4.895263,creditcard,151.7291667,electronics,0.0,0
35140,2000,1,3.954522,creditcard,0.0,food,0.0,0
35141,2000,1,4.742303,paypal,1776.55625,shopping,0.0,0
35142,5,2,4.836982,creditcard,4.090277778,electronics,1.0,0
35143,2000,1,4.895263,creditcard,0.0,food,0.0,0
35144,2000,1,4.876771,creditcard,569.0375,shopping,1.0,0
35145,2000,1,5.017904,creditcard,0.000694444,electronics,0.0,0
35146,2000,1,5.040929,creditcard,116.1451389,food,1.0,0
35147,1194,1,5.034622,creditcard,0.0,shopping,0.0,0
35148,2000,1,4.895263,creditcard,691.7534722,electronics,0.0,0
35149,913,3,4.886641,paypal,718.6958333,food,0.0,0
35150,2000,1,4.748314,creditcard,0.002083333,shopping,0.0,0
35151,1103,1,4.962055,creditcard,313.0583333,electronics,0.0,0
35152,197,1,4.886641,creditcard,0.0,food,0.0,0
35153,2000,10,4.886641,storecredit,353.7763889,shopping,0.0,0
35154,2000,1,4.895263,paypal,0.094444444,electronics,0.0,0
35155,66,1,4.745402,creditcard,52.05902778,food,1.0,0
35156,630,1,5.040929,creditcard,0.0,electronics,0.0,0
35157,2000,1,4.965339,paypal,0.009722222,food,0.0,0
35158,8,1,5.034622,creditcard,7.374305556,shopping,0.0,0
35159,1842,1,4.057414,creditcard,0.085416667,electronics,1.0,0
35160,401,1,4.962055,paypal,337.7027778,food,0.0,0
35161,1083,1,5.017904,creditcard,2.834722222,shopping,0.0,0
35162,73,3,4.742303,creditcard,72.80694444,electronics,0.0,0
35163,3,1,4.745402,creditcard,2.583333333,food,0.0,0
35164,1583,1,4.895263,creditcard,1218.834028,shopping,0.0,0
35165,2000,1,4.965339,paypal,1718.913194,electronics,0.0,0
35166,1826,1,4.921318,creditcard,0.0,food,1.0,0
35167,1490,1,4.748314,creditcard,0.0,shopping,0.0,0
35168,1628,1,4.876771,creditcard,272.2236111,food,1.0,0
35169,2000,1,4.52458,creditcard,736.0701389,shopping,0.0,0
35170,974,1,4.886641,creditcard,0.0,electronics,0.0,0
35171,2000,1,5.034622,creditcard,0.011805556,food,0.0,0
35172,2000,1,5.017904,creditcard,329.2673611,shopping,0.0,0
35173,43,1,4.745402,paypal,0.0,electronics,0.0,0
35174,6,1,4.52458,creditcard,5.228472222,food,1.0,0
35175,13,1,3.575983,paypal,0.306944444,shopping,1.0,0
35176,1263,1,5.034622,creditcard,0.0,electronics,0.0,0
35177,738,1,4.962055,paypal,70.08472222,food,0.0,0
35178,1476,1,4.886641,creditcard,0.0,shopping,1.0,0
35179,2000,1,4.886641,creditcard,0.0,electronics,1.0,0
35180,1,1,4.745402,creditcard,0.000694444,food,undefined,1
35181,2000,1,4.962055,creditcard,821.7347222,shopping,0.0,0
35182,1144,1,4.748314,creditcard,482.9319444,electronics,1.0,0
35183,2000,1,4.962055,paypal,0.002083333,food,0.0,0
35184,1972,1,4.886641,paypal,521.8006944,shopping,1.0,0
35185,2000,1,4.921318,paypal,0.0,electronics,1.0,0
35186,2000,1,4.921318,creditcard,0.0,food,0.0,0
35187,2000,1,2.596228,creditcard,164.6527778,shopping,1.0,0
35188,2000,1,5.040929,creditcard,1165.04375,electronics,1.0,0
35189,886,1,2.94894,paypal,1.633333333,food,1.0,0
35190,17,1,4.748314,creditcard,16.81944444,shopping,0.0,0
35191,1705,1,5.034622,creditcard,0.0,electronics,0.0,0
35192,35,1,5.017904,creditcard,0.0,food,1.0,0
35193,1,1,2.596228,paypal,0.0,shopping,undefined,1
35194,856,1,4.057414,creditcard,0.0,electronics,0.0,0
35195,442,1,5.034622,creditcard,0.259027778,food,1.0,0
35196,210,1,4.876771,creditcard,6.140277778,shopping,1.0,0
35197,60,1,4.921349,creditcard,59.91666667,electronics,0.0,0
35198,1244,1,4.921349,paypal,0.0,food,1.0,0
35199,805,1,4.921318,paypal,0.0,shopping,1.0,0
35200,205,1,4.505662,creditcard,0.0,electronics,0.0,0
35201,885,1,4.742303,creditcard,790.0569444,food,0.0,0
35202,1565,1,4.921349,creditcard,903.8208333,shopping,0.0,0
35203,18,1,4.921349,creditcard,0.0,electronics,1.0,0
35204,413,1,4.745402,paypal,107.8125,food,0.0,0
35205,692,1,4.876771,creditcard,0.0,shopping,1.0,0
35206,2,1,4.836982,creditcard,0.0,electronics,0.0,0
35207,237,1,4.742303,creditcard,230.6777778,food,1.0,0
35208,360,1,4.748314,storecredit,358.9840278,shopping,1.0,0
35209,3,1,5.034622,creditcard,0.0,electronics,1.0,0
35210,2000,1,4.895263,creditcard,219.8430556,food,0.0,0
35211,43,1,5.034622,paypal,0.0,shopping,1.0,0
35212,17,1,4.836982,creditcard,0.0,electronics,1.0,0
35213,303,1,4.921318,creditcard,70.36111111,food,0.0,0
35214,48,1,4.057414,creditcard,47.96458333,shopping,0.0,0
35215,1356,1,3.575983,creditcard,0.0,electronics,0.0,0
35216,1334,1,4.886641,creditcard,0.002777778,food,0.0,0
35217,216,1,4.876771,storecredit,215.1729167,shopping,1.0,0
35218,43,1,4.461622,creditcard,0.001388889,electronics,0.0,0
35219,2000,1,5.017904,paypal,0.938194444,food,0.0,0
35220,666,1,4.962055,creditcard,0.0,shopping,1.0,0
35221,1844,1,4.965339,creditcard,562.9770833,electronics,1.0,0
35222,231,1,4.876771,creditcard,0.0,food,0.0,0
35223,2000,1,4.745402,creditcard,0.0,shopping,1.0,0
35224,9,1,5.017904,paypal,0.0,electronics,1.0,0
35225,1941,1,4.921349,creditcard,2.891666667,food,0.0,0
35226,1541,1,4.836982,creditcard,1220.605556,shopping,1.0,0
35227,2000,1,4.965339,creditcard,0.0,electronics,1.0,0
35228,32,1,4.745402,paypal,0.0,food,0.0,0
35229,695,1,4.886641,creditcard,573.5138889,shopping,0.0,0
35230,5,1,4.876771,creditcard,0.0,electronics,0.0,0
35231,1736,1,4.886641,creditcard,0.0,food,1.0,0
35232,1811,1,4.748314,paypal,822.0541667,shopping,1.0,0
35233,540,1,4.921318,creditcard,0.0,electronics,1.0,0
35234,2,1,4.057414,creditcard,0.027083333,food,1.0,0
35235,196,1,4.962055,creditcard,0.010416667,shopping,0.0,0
35236,273,1,4.962055,creditcard,0.000694444,electronics,0.0,0
35237,2000,1,4.921318,creditcard,0.0,food,1.0,0
35238,1740,1,4.895263,creditcard,0.0,shopping,1.0,0
35239,144,1,4.836982,creditcard,2.813194444,electronics,0.0,0
35240,2000,1,4.505662,paypal,1830.713889,food,1.0,0
35241,1,1,5.034622,creditcard,0.0,shopping,undefined,1
35242,1166,1,5.017904,creditcard,304.1305556,electronics,1.0,0
35243,1801,1,4.921318,creditcard,0.740277778,food,1.0,0
35244,17,1,4.748314,creditcard,0.0,shopping,0.0,0
35245,944,1,4.745402,paypal,0.0,electronics,0.0,0
35246,17,1,4.742303,creditcard,16.49305556,food,1.0,0
35247,2,1,4.921318,creditcard,0.561805556,shopping,1.0,0
35248,176,1,4.921318,paypal,0.0,electronics,0.0,0
35249,1725,1,5.017904,paypal,0.006944444,food,0.0,0
35250,132,1,4.886641,creditcard,0.034027778,shopping,0.0,0
35251,1074,1,4.876771,paypal,1073.890278,electronics,1.0,0
35252,192,1,4.962055,creditcard,0.002777778,food,0.0,0
35253,2000,1,4.876771,creditcard,0.0,shopping,0.0,0
35254,853,1,4.895263,paypal,501.3555556,electronics,1.0,0
35255,128,1,4.836982,creditcard,0.0,food,0.0,0
35256,1329,1,4.748314,creditcard,138.8145833,shopping,1.0,0
35257,633,1,4.921318,creditcard,632.0888889,electronics,0.0,0
35258,405,1,5.017904,paypal,34.33680556,food,0.0,0
35259,2000,1,4.876771,creditcard,0.0,shopping,0.0,0
35260,2,1,4.745402,storecredit,1.296527778,electronics,1.0,0
35261,2000,1,4.836982,paypal,226.4020833,food,1.0,0
35262,1247,1,4.921349,paypal,0.0,shopping,0.0,0
35263,8,1,4.965339,creditcard,0.025,electronics,1.0,0
35264,2000,1,4.505662,creditcard,1789.978472,food,0.0,0
35265,2,1,4.742303,creditcard,0.0,shopping,0.0,0
35266,29,2,4.876771,creditcard,28.20138889,electronics,1.0,0
35267,630,1,5.040929,creditcard,0.007638889,food,0.0,0
35268,747,1,4.745402,paypal,0.040277778,shopping,1.0,0
35269,693,1,4.895263,paypal,0.0,electronics,0.0,0
35270,34,1,4.745402,creditcard,0.0,food,0.0,0
35271,218,1,4.921318,creditcard,217.4784722,shopping,0.0,0
35272,207,1,4.921318,creditcard,202.9576389,electronics,1.0,0
35273,3,1,4.921349,creditcard,2.074305556,food,0.0,0
35274,40,1,4.742303,paypal,0.0,shopping,1.0,0
35275,1611,1,4.886641,paypal,0.0,electronics,1.0,0
35276,20,1,4.921318,creditcard,19.32916667,food,0.0,0
35277,932,2,4.965339,creditcard,251.0006944,shopping,1.0,0
35278,2000,1,4.505662,creditcard,698.2743056,electronics,1.0,0
35279,2000,1,4.836982,creditcard,0.000694444,food,1.0,0
35280,37,1,5.034622,paypal,33.13611111,shopping,0.0,0
35281,131,1,4.836982,paypal,130.0909722,electronics,1.0,0
35282,2000,1,4.876771,creditcard,0.0,food,0.0,0
35283,68,1,5.034622,creditcard,0.0,shopping,1.0,0
35284,1184,1,5.034622,creditcard,555.9847222,electronics,0.0,0
35285,235,1,5.017904,creditcard,188.96875,food,1.0,0
35286,2000,1,5.034622,creditcard,0.0,shopping,1.0,0
35287,1109,1,4.965339,creditcard,0.0,electronics,0.0,0
35288,120,1,2.596228,creditcard,0.06875,food,1.0,0
35289,117,1,4.505662,storecredit,116.2236111,shopping,0.0,0
35290,665,2,5.017904,paypal,0.000694444,electronics,0.0,0
35291,1,1,4.921318,creditcard,0.0,food,undefined,1
